DATE,TIME,CL.,EVENT,USER,GROUP,TERMINAL NAME,PEER,SOURCE TA,ABAP SOURCE,AUDIT LOG MSG. TEXT,NOTE,FIRST VARIABLE VALUE FOR EVENT,VARIABLE 2,VARIABLE DATA FOR MESSAGE,DATETIME
2025-02-13,14:03:47,200, FU9 ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.                                                     ,    ,/SIHTTP/HTTP_DOWNLOAD                            ,          ,                                ,2025-02-13 14:03:47
2025-02-13,14:03:47,200, FU9 ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.                                                     ,    ,/SIHTTP/HTTP_DOWNLOAD                            ,          ,                                ,2025-02-13 14:03:47
2025-02-13,14:03:49,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-02-13 14:03:49
2025-02-13,14:03:49,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-13 14:03:49
2025-02-13,14:03:49,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-13 14:03:49
2025-02-13,14:03:50,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-02-13 14:03:50
2025-02-13,14:03:50,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-13 14:03:50
2025-02-13,14:03:50,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-13 14:03:50
2025-02-13,14:03:50,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-02-13 14:03:50
2025-02-13,14:03:50,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-13 14:03:50
2025-02-13,14:03:50,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-13 14:03:50
2025-02-13,14:03:50,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-13 14:03:50
2025-02-13,14:03:50,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-13 14:03:50
2025-02-13,14:03:50,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-02-13 14:03:50
2025-02-13,14:03:50,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-13 14:03:50
2025-02-13,14:03:50,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-13 14:03:50
2025-02-13,14:03:50,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-02-13 14:03:50
2025-02-13,14:03:50,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-13 14:03:50
2025-02-13,14:03:50,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-13 14:03:50
2025-02-13,14:06:22,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started                                                                            ,    ,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001                 ,          ,                                ,2025-02-13 14:06:22
2025-02-13,14:06:22,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-02-13 14:06:22
2025-02-13,14:06:22,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-02-13 14:06:22
2025-02-13,14:06:27,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started                                                                            ,    ,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001                 ,          ,                                ,2025-02-13 14:06:27
2025-02-13,14:06:27,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-02-13 14:06:27
2025-02-13,14:06:28,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-02-13 14:06:28
2025-02-13,14:06:28,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-13 14:06:28
2025-02-13,14:06:28,200, FU9 ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.                                                     ,    ,/SIHTTP/HTTP_DOWNLOAD                            ,          ,                                ,2025-02-13 14:06:28
2025-02-13,14:06:28,200, FU9 ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.                                                     ,    ,/SIHTTP/HTTP_DOWNLOAD                            ,          ,                                ,2025-02-13 14:06:28
2025-02-13,14:06:29,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-02-13 14:06:29
2025-02-13,14:06:29,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-13 14:06:29
2025-02-13,14:06:30,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-02-13 14:06:30
2025-02-13,14:06:30,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-13 14:06:30
2025-02-13,14:06:30,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-02-13 14:06:30
2025-02-13,14:06:30,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-13 14:06:30
2025-02-13,14:06:30,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-02-13 14:06:30
2025-02-13,14:06:30,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-13 14:06:30
2025-02-13,14:06:30,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-02-13 14:06:30
2025-02-13,14:06:30,200, CUI ,FF_STP,     ,172.30.254.24       ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-13 14:06:30
